VAR_IDX,VAR_POS,TABLE_NAME,FIELD_NAME,VALUESET_ITEM,VALUESET_ITEM_DESCRIPTOR
med6973,6,PRESCRIBING,RXNORM_CUI,'312424',AQUA-MEPHYTON 1 MG/0.5 ML IJ SOLN
med6974,6,PRESCRIBING,RXNORM_CUI,'312440',ACTOS PO 
med6975,6,PRESCRIBING,RXNORM_CUI,'312440',ACTOS PO 
med6976,6,PRESCRIBING,RXNORM_CUI,'312441',PIOGLITAZONE 45 MG PO TAB 
med6977,6,PRESCRIBING,RXNORM_CUI,'312441',PIOGLITAZONE 45 MG PO TAB 
med6978,6,PRESCRIBING,RXNORM_CUI,'312447',PIPERACILLIN-TAZOBACTAM 40.5 GRAM IV SOLR 
med6979,6,PRESCRIBING,RXNORM_CUI,'312447',PIPERACILLIN-TAZOBACTAM 40.5 GRAM IV SOLR 
med698,6,PRESCRIBING,RXNORM_CUI,'1090192',OMEGA 3 FISH OIL PO 
med6980,6,PRESCRIBING,RXNORM_CUI,'312466',CONDYLOX 0.5 % TP GEL 
med6981,6,PRESCRIBING,RXNORM_CUI,'312484',ARTIFICIAL TEARS OP 
med6982,6,PRESCRIBING,RXNORM_CUI,'312504',MICRO-K PO 
med6983,6,PRESCRIBING,RXNORM_CUI,'312504',MICRO-K PO 
med6984,6,PRESCRIBING,RXNORM_CUI,'312507',POTASSIUM CHLORIDE IN 0.9%NACL 10 MEQ/100 ML IV PGBK
med6985,6,PRESCRIBING,RXNORM_CUI,'312515',KAOCHLOR 20 MEQ/15 ML PO LIQD
med6986,6,PRESCRIBING,RXNORM_CUI,'312515',KAOCHLOR 20 MEQ/15 ML PO LIQD
med6987,6,PRESCRIBING,RXNORM_CUI,'312521',POTASSIUM CHLORIDE IN WATER 30 MEQ/100 ML IV PGBK 
med6988,6,PRESCRIBING,RXNORM_CUI,'312529',KLOR-CON 8 8 MEQ PO TBER 
med6989,6,PRESCRIBING,RXNORM_CUI,'312529',KLOR-CON 8 8 MEQ PO TBER 
med699,6,PRESCRIBING,RXNORM_CUI,'1090193',OMEGA-3S-DHA-EPA-FISH OIL PO 
med6990,6,PRESCRIBING,RXNORM_CUI,'312539',POTASSIUM IODIDE 130 MG PO TAB 
med6991,6,PRESCRIBING,RXNORM_CUI,'312541',SSKI 1 GRAM/ML PO SOLN 
med6992,6,PRESCRIBING,RXNORM_CUI,'312541',SSKI 1 GRAM/ML PO SOLN 
med6993,6,PRESCRIBING,RXNORM_CUI,'312563',POLYDINE TP
med6994,6,PRESCRIBING,RXNORM_CUI,'312563',POLYDINE TP
med6995,6,PRESCRIBING,RXNORM_CUI,'312564',HOSPITAL ANTISEPTIC 10 % TP SOLN
med6996,6,PRESCRIBING,RXNORM_CUI,'312564',HOSPITAL ANTISEPTIC 10 % TP SOLN
med6997,6,PRESCRIBING,RXNORM_CUI,'312570',BETADINE OPHTHALMIC PREP OP
med6998,6,PRESCRIBING,RXNORM_CUI,'312593',MINIPRESS 1 MG PO CAP 
med6999,6,PRESCRIBING,RXNORM_CUI,'312593',MINIPRESS 1 MG PO CAP 
med7,6,PRESCRIBING,RXNORM_CUI,'1000054',DOXEPIN 10 MG/ML PO CONC 
med70,6,PRESCRIBING,RXNORM_CUI,'1001426',GRANULEX 0.12-87 MG/GRAM TP SPRA 
med700,6,PRESCRIBING,RXNORM_CUI,'1090202',SOURCECF MULTIVIT WITH ZINC PO 
med7000,6,PRESCRIBING,RXNORM_CUI,'312594',MINIPRESS 2 MG PO CAP 
med7001,6,PRESCRIBING,RXNORM_CUI,'312594',MINIPRESS 2 MG PO CAP 
med7002,6,PRESCRIBING,RXNORM_CUI,'312614',BUBBLI-PRED PO
med7003,6,PRESCRIBING,RXNORM_CUI,'312615',DELTASONE 20 MG PO TAB
med7004,6,PRESCRIBING,RXNORM_CUI,'312615',DELTASONE 20 MG PO TAB
med7005,6,PRESCRIBING,RXNORM_CUI,'312617',PREDNISONE 5 MG PO DSPK 
med7006,6,PRESCRIBING,RXNORM_CUI,'312617',PREDNISONE 5 MG PO DSPK 
med7007,6,PRESCRIBING,RXNORM_CUI,'312635',COMPAZINE 5 MG PO TAB 
med7008,6,PRESCRIBING,RXNORM_CUI,'312635',COMPAZINE 5 MG PO TAB 
med7009,6,PRESCRIBING,RXNORM_CUI,'312641',PROMETRIUM 200 MG PO CAP 
med701,6,PRESCRIBING,RXNORM_CUI,'1090207',FLINTSTONES MULTIVITAMIN PO 
med7010,6,PRESCRIBING,RXNORM_CUI,'312644',PROGESTERONE IM 
med7011,6,PRESCRIBING,RXNORM_CUI,'312644',PROGESTERONE IM 
med7012,6,PRESCRIBING,RXNORM_CUI,'312645',PROCHIEVE 8 % VA GEL
med7013,6,PRESCRIBING,RXNORM_CUI,'312645',PROCHIEVE 8 % VA GEL
med7014,6,PRESCRIBING,RXNORM_CUI,'312673',PRO-BANTHINE PO 
med7015,6,PRESCRIBING,RXNORM_CUI,'312736',PYRIDOXINE (VITAMIN B6) 100 MG/ML IJ SOLN 
med7016,6,PRESCRIBING,RXNORM_CUI,'312736',PYRIDOXINE (VITAMIN B6) 100 MG/ML IJ SOLN 
med7017,6,PRESCRIBING,RXNORM_CUI,'312743',SEROQUEL PO 
med7018,6,PRESCRIBING,RXNORM_CUI,'312743',SEROQUEL PO 
med7019,6,PRESCRIBING,RXNORM_CUI,'312744',QUETIAPINE 25 MG PO TAB 
med702,6,PRESCRIBING,RXNORM_CUI,'1090300',"FLAXSEED-OMEGA3,6,9-FATTY ACID PO "
med7020,6,PRESCRIBING,RXNORM_CUI,'312744',QUETIAPINE 25 MG PO TAB 
med7021,6,PRESCRIBING,RXNORM_CUI,'312745',SEROQUEL 300 MG PO TAB 
med7022,6,PRESCRIBING,RXNORM_CUI,'312745',SEROQUEL 300 MG PO TAB 
med7023,6,PRESCRIBING,RXNORM_CUI,'312748',QUINAPRIL PO 
med7024,6,PRESCRIBING,RXNORM_CUI,'312748',QUINAPRIL PO 
med7025,6,PRESCRIBING,RXNORM_CUI,'312749',QUINAPRIL 20 MG PO TAB 
med7026,6,PRESCRIBING,RXNORM_CUI,'312749',QUINAPRIL 20 MG PO TAB 
med7027,6,PRESCRIBING,RXNORM_CUI,'312750',QUINAPRIL 5 MG PO TAB 
med7028,6,PRESCRIBING,RXNORM_CUI,'312750',QUINAPRIL 5 MG PO TAB 
med7029,6,PRESCRIBING,RXNORM_CUI,'312764',QUININE SULFATE 300 MG PO CAP 
med703,6,PRESCRIBING,RXNORM_CUI,'1090443',SUPHEDRINE PE SINUS & ALLERGY PO
med7030,6,PRESCRIBING,RXNORM_CUI,'312764',QUININE SULFATE 300 MG PO CAP 
med7031,6,PRESCRIBING,RXNORM_CUI,'312773',QC RANITIDINE HCL 75 MG PO TABS
med7032,6,PRESCRIBING,RXNORM_CUI,'312773',QC RANITIDINE HCL 75 MG PO TABS
med7033,6,PRESCRIBING,RXNORM_CUI,'312817',RIBAVIRIN 200 MG PO CAP 
med7034,6,PRESCRIBING,RXNORM_CUI,'312817',RIBAVIRIN 200 MG PO CAP 
med7035,6,PRESCRIBING,RXNORM_CUI,'312818',VIRAZOLE 6 GRAM IN SOLR
med7036,6,PRESCRIBING,RXNORM_CUI,'312821',RIFAMPIN IV
med7037,6,PRESCRIBING,RXNORM_CUI,'312828',RISPERIDONE 0.25 MG PO TAB 
med7038,6,PRESCRIBING,RXNORM_CUI,'312828',RISPERIDONE 0.25 MG PO TAB 
med7039,6,PRESCRIBING,RXNORM_CUI,'312829',RISPERIDONE 0.5 MG PO TAB 
med704,6,PRESCRIBING,RXNORM_CUI,'1090463',DIMETAPP DM COLD-COUGH (PE) PO 
med7040,6,PRESCRIBING,RXNORM_CUI,'312829',RISPERIDONE 0.5 MG PO TAB 
med7041,6,PRESCRIBING,RXNORM_CUI,'312830',RISPERIDONE 1 MG PO TAB 
med7042,6,PRESCRIBING,RXNORM_CUI,'312830',RISPERIDONE 1 MG PO TAB 
med7043,6,PRESCRIBING,RXNORM_CUI,'312831',RISPERDAL 2 MG PO TAB 
med7044,6,PRESCRIBING,RXNORM_CUI,'312831',RISPERDAL 2 MG PO TAB 
med7045,6,PRESCRIBING,RXNORM_CUI,'312832',RISPERIDONE 3 MG PO TAB 
med7046,6,PRESCRIBING,RXNORM_CUI,'312832',RISPERIDONE 3 MG PO TAB 
med7047,6,PRESCRIBING,RXNORM_CUI,'312834',EXELON 2 MG/ML PO SOLN
med7048,6,PRESCRIBING,RXNORM_CUI,'312834',EXELON 2 MG/ML PO SOLN
med7049,6,PRESCRIBING,RXNORM_CUI,'312835',EXELON PO 
med705,6,PRESCRIBING,RXNORM_CUI,'1090468',MEDI-TUSSIN COUGH AND COLD PO 
med7050,6,PRESCRIBING,RXNORM_CUI,'312835',EXELON PO 
med7051,6,PRESCRIBING,RXNORM_CUI,'312836',EXELON 6 MG PO CAP
med7052,6,PRESCRIBING,RXNORM_CUI,'312837',MAXALT-MLT 10 MG PO TBDI 
med7053,6,PRESCRIBING,RXNORM_CUI,'312837',MAXALT-MLT 10 MG PO TBDI 
med7054,6,PRESCRIBING,RXNORM_CUI,'312839',RIZATRIPTAN 5 MG PO TBDI 
med7055,6,PRESCRIBING,RXNORM_CUI,'312839',RIZATRIPTAN 5 MG PO TBDI 
med7056,6,PRESCRIBING,RXNORM_CUI,'312840',MAXALT 5 MG PO TAB 
med7057,6,PRESCRIBING,RXNORM_CUI,'312845',REQUIP 0.25 MG PO TAB 
med7058,6,PRESCRIBING,RXNORM_CUI,'312845',REQUIP 0.25 MG PO TAB 
med7059,6,PRESCRIBING,RXNORM_CUI,'312846',ROPINIROLE 0.5 MG PO TAB 
med706,6,PRESCRIBING,RXNORM_CUI,'1090476',DAY TIME LIQUID COLD 30-10-100-250 MG PO CAP
med7060,6,PRESCRIBING,RXNORM_CUI,'312846',ROPINIROLE 0.5 MG PO TAB 
med7061,6,PRESCRIBING,RXNORM_CUI,'312847',ROPINIROLE 2 MG PO TAB 
med7062,6,PRESCRIBING,RXNORM_CUI,'312847',ROPINIROLE 2 MG PO TAB 
med7063,6,PRESCRIBING,RXNORM_CUI,'312849',ROPINIROLE 5 MG PO TAB 
med7064,6,PRESCRIBING,RXNORM_CUI,'312849',ROPINIROLE 5 MG PO TAB 
med7065,6,PRESCRIBING,RXNORM_CUI,'312859',ROSIGLITAZONE PO 
med7066,6,PRESCRIBING,RXNORM_CUI,'312859',ROSIGLITAZONE PO 
med7067,6,PRESCRIBING,RXNORM_CUI,'312860',AVANDIA 4 MG PO TAB 
med7068,6,PRESCRIBING,RXNORM_CUI,'312860',AVANDIA 4 MG PO TAB 
med7069,6,PRESCRIBING,RXNORM_CUI,'312861',ROSIGLITAZONE 8 MG PO TAB 
med707,6,PRESCRIBING,RXNORM_CUI,'1090482',TUSSIN SEVERE CONGESTION 30-200 MG PO CAP
med7070,6,PRESCRIBING,RXNORM_CUI,'312861',ROSIGLITAZONE 8 MG PO TAB 
med7071,6,PRESCRIBING,RXNORM_CUI,'312880',WART REMOVER 17 % TP GEL 
med7072,6,PRESCRIBING,RXNORM_CUI,'312880',WART REMOVER 17 % TP GEL 
med7073,6,PRESCRIBING,RXNORM_CUI,'312881',LIQUID CORN AND CALLUS REMOVER 17 % TP LIQD
med7074,6,PRESCRIBING,RXNORM_CUI,'312888',BENSAL HP 3 % TP OINT 
med7075,6,PRESCRIBING,RXNORM_CUI,'312893',SALICYLIC ACID 6 % TP GEL 
med7076,6,PRESCRIBING,RXNORM_CUI,'312897',SALMETEROL (REFILL) 21 MCG/ACTUATION IN AERO 
med7077,6,PRESCRIBING,RXNORM_CUI,'312899',DISALCID 500 MG PO TAB
med7078,6,PRESCRIBING,RXNORM_CUI,'312899',DISALCID 500 MG PO TAB
med7079,6,PRESCRIBING,RXNORM_CUI,'312903',SARGRAMOSTIM 500 MCG/ML IJ SOLN 
med708,6,PRESCRIBING,RXNORM_CUI,'1090487',WAL-TUSSIN COUGH PO 
med7080,6,PRESCRIBING,RXNORM_CUI,'312903',SARGRAMOSTIM 500 MCG/ML IJ SOLN 
med7081,6,PRESCRIBING,RXNORM_CUI,'312935',MEDI-NATURAL 8.6 MG PO TAB
med7082,6,PRESCRIBING,RXNORM_CUI,'312935',MEDI-NATURAL 8.6 MG PO TAB
med7083,6,PRESCRIBING,RXNORM_CUI,'312938',ZOLOFT PO 
med7084,6,PRESCRIBING,RXNORM_CUI,'312938',ZOLOFT PO 
med7085,6,PRESCRIBING,RXNORM_CUI,'312940',SERTRALINE 25 MG PO TAB 
med7086,6,PRESCRIBING,RXNORM_CUI,'312940',SERTRALINE 25 MG PO TAB 
med7087,6,PRESCRIBING,RXNORM_CUI,'312941',SERTRALINE HCL 50 MG PO TABS 
med7088,6,PRESCRIBING,RXNORM_CUI,'312941',SERTRALINE HCL 50 MG PO TABS 
med7089,6,PRESCRIBING,RXNORM_CUI,'312950',SILDENAFIL 50 MG PO TAB 
med709,6,PRESCRIBING,RXNORM_CUI,'1090487',WAL-TUSSIN COUGH PO 
med7090,6,PRESCRIBING,RXNORM_CUI,'312950',SILDENAFIL 50 MG PO TAB 
med7091,6,PRESCRIBING,RXNORM_CUI,'312952',SILVER NITRATE 0.5 % TP SOLN 
med7092,6,PRESCRIBING,RXNORM_CUI,'312958',SIMETHICONE 40 MG PO CHEW 
med7093,6,PRESCRIBING,RXNORM_CUI,'312959',SIMETHICONE 60 MG PO TAB 
med7094,6,PRESCRIBING,RXNORM_CUI,'312961',SIMVASTATIN 20 MG PO TAB  
med7095,6,PRESCRIBING,RXNORM_CUI,'312961',SIMVASTATIN 20 MG PO TAB  
med7096,6,PRESCRIBING,RXNORM_CUI,'312962',SIMVASTATIN  5 MG PO TAB  
med7097,6,PRESCRIBING,RXNORM_CUI,'312962',SIMVASTATIN  5 MG PO TAB  
med7098,6,PRESCRIBING,RXNORM_CUI,'312997',SALINE SPRAY 0.9 % MISC SPRA
med7099,6,PRESCRIBING,RXNORM_CUI,'312997',SALINE SPRAY 0.9 % MISC SPRA
med71,6,PRESCRIBING,RXNORM_CUI,'1001426',GRANULEX 0.12-87 MG/GRAM TP SPRA 
med710,6,PRESCRIBING,RXNORM_CUI,'1090496',ROBITUSSIN MAXIMUM STRENGTH PO 
med7100,6,PRESCRIBING,RXNORM_CUI,'313002',SODIUM CHLOR 0.9% BACTERIOSTAT IJ 
med7101,6,PRESCRIBING,RXNORM_CUI,'313002',SODIUM CHLOR 0.9% BACTERIOSTAT IJ 
med7102,6,PRESCRIBING,RXNORM_CUI,'313009',"SODIUM CHLORIDE 1,000 MG MISC TBSO "
med7103,6,PRESCRIBING,RXNORM_CUI,'313009',"SODIUM CHLORIDE 1,000 MG MISC TBSO "
med7104,6,PRESCRIBING,RXNORM_CUI,'313048',DAKIN'S MISC 
med7105,6,PRESCRIBING,RXNORM_CUI,'313048',DAKIN'S MISC 
med7106,6,PRESCRIBING,RXNORM_CUI,'313049',DAKIN'S SOLUTION 0.5 % MISC SOLN 
med7107,6,PRESCRIBING,RXNORM_CUI,'313049',DAKIN'S SOLUTION 0.5 % MISC SOLN 
med7108,6,PRESCRIBING,RXNORM_CUI,'313072',SODIUM POLYSTYRENE SULFONATE 15 GRAM PO PWPK 
med7109,6,PRESCRIBING,RXNORM_CUI,'313072',SODIUM POLYSTYRENE SULFONATE 15 GRAM PO PWPK 
med711,6,PRESCRIBING,RXNORM_CUI,'1090500',WAL-TUSSIN COUGH AND COLD 30-15 MG/5 ML PO LIQD
med7110,6,PRESCRIBING,RXNORM_CUI,'313092',"SORBITOL 64 % (NOT LESS THAN, USP) MISC SOLN"
med7111,6,PRESCRIBING,RXNORM_CUI,'313096',SPIRONOLACTONE 25 MG PO TAB 
med7112,6,PRESCRIBING,RXNORM_CUI,'313096',SPIRONOLACTONE 25 MG PO TAB 
med7113,6,PRESCRIBING,RXNORM_CUI,'313097',SPIRONOLACTONE (BULK) MISC 
med7114,6,PRESCRIBING,RXNORM_CUI,'313108',STAVUDINE 20 MG PO CAP 
med7115,6,PRESCRIBING,RXNORM_CUI,'313109',STAVUDINE 30 MG PO CAP 
med7116,6,PRESCRIBING,RXNORM_CUI,'313109',STAVUDINE 30 MG PO CAP 
med7117,6,PRESCRIBING,RXNORM_CUI,'313110',ZERIT 40 MG PO CAP 
med7118,6,PRESCRIBING,RXNORM_CUI,'313110',ZERIT 40 MG PO CAP 
med7119,6,PRESCRIBING,RXNORM_CUI,'313115',STREPTOMYCIN IM
med712,6,PRESCRIBING,RXNORM_CUI,'1090506',PSEUDOEPHEDRINE-DM 15-7.5 MG/5 ML PO SYRP 
med7120,6,PRESCRIBING,RXNORM_CUI,'313115',STREPTOMYCIN IM
med7121,6,PRESCRIBING,RXNORM_CUI,'313123',CARAFATE 100 MG/ML PO SUSP 
med7122,6,PRESCRIBING,RXNORM_CUI,'313123',CARAFATE 100 MG/ML PO SUSP 
med7123,6,PRESCRIBING,RXNORM_CUI,'313134',SULTREX 200-40 MG/5 ML PO SUSP
med7124,6,PRESCRIBING,RXNORM_CUI,'313134',SULTREX 200-40 MG/5 ML PO SUSP
med7125,6,PRESCRIBING,RXNORM_CUI,'313142',SULFAZINE EC 500 MG PO TBEC 
med7126,6,PRESCRIBING,RXNORM_CUI,'313142',SULFAZINE EC 500 MG PO TBEC 
med7127,6,PRESCRIBING,RXNORM_CUI,'313159',SUMATRIPTAN 5 MG/ACTUATION NA SPRY 
med7128,6,PRESCRIBING,RXNORM_CUI,'313159',SUMATRIPTAN 5 MG/ACTUATION NA SPRY 
med7129,6,PRESCRIBING,RXNORM_CUI,'313160',IMITREX PO 
med713,6,PRESCRIBING,RXNORM_CUI,'1090558',OCTREOTIDE ACETATE 100 MCG/ML (1 ML) IJ SYRG 
med7130,6,PRESCRIBING,RXNORM_CUI,'313161',IMITREX 50 MG PO TAB 
med7131,6,PRESCRIBING,RXNORM_CUI,'313161',IMITREX 50 MG PO TAB 
med7132,6,PRESCRIBING,RXNORM_CUI,'313165',SUMATRIPTAN SUCCINATE 6 MG/0.5 ML SC SOLN 
med7133,6,PRESCRIBING,RXNORM_CUI,'313165',SUMATRIPTAN SUCCINATE 6 MG/0.5 ML SC SOLN 
med7134,6,PRESCRIBING,RXNORM_CUI,'313189',PROTOPIC 0.03 % TP OINT 
med7135,6,PRESCRIBING,RXNORM_CUI,'313189',PROTOPIC 0.03 % TP OINT 
med7136,6,PRESCRIBING,RXNORM_CUI,'313190',HECORIA 0.5 MG PO CAP 
med7137,6,PRESCRIBING,RXNORM_CUI,'313190',HECORIA 0.5 MG PO CAP 
med7138,6,PRESCRIBING,RXNORM_CUI,'313195',TAMOXIFEN 20 MG PO TAB 
med7139,6,PRESCRIBING,RXNORM_CUI,'313199',TAZAROTENE 0.05 % TP GEL 
med714,6,PRESCRIBING,RXNORM_CUI,'1090558',OCTREOTIDE ACETATE 100 MCG/ML (1 ML) IJ SYRG 
med7140,6,PRESCRIBING,RXNORM_CUI,'313200',AVAGE 0.1 % TP CREA 
med7141,6,PRESCRIBING,RXNORM_CUI,'313201',TAZORAC 0.1 % TP GEL 
med7142,6,PRESCRIBING,RXNORM_CUI,'313209',TEMOZOLOMIDE 20 MG PO CAP 
med7143,6,PRESCRIBING,RXNORM_CUI,'313209',TEMOZOLOMIDE 20 MG PO CAP 
med7144,6,PRESCRIBING,RXNORM_CUI,'313210',TEMOZOLOMIDE 250 MG PO CAP 
med7145,6,PRESCRIBING,RXNORM_CUI,'313210',TEMOZOLOMIDE 250 MG PO CAP 
med7146,6,PRESCRIBING,RXNORM_CUI,'313211',TEMOZOLOMIDE 5 MG PO CAP 
med7147,6,PRESCRIBING,RXNORM_CUI,'313211',TEMOZOLOMIDE 5 MG PO CAP 
med7148,6,PRESCRIBING,RXNORM_CUI,'313214',TERAZOSIN 10 MG PO TAB 
med7149,6,PRESCRIBING,RXNORM_CUI,'313214',TERAZOSIN 10 MG PO TAB 
med715,6,PRESCRIBING,RXNORM_CUI,'1090559',OCTREOTIDE ACETATE 50 MCG/ML (1 ML) IJ SYRG 
med7150,6,PRESCRIBING,RXNORM_CUI,'313215',HYTRIN 1 MG PO CAP
med7151,6,PRESCRIBING,RXNORM_CUI,'313215',HYTRIN 1 MG PO CAP
med7152,6,PRESCRIBING,RXNORM_CUI,'313216',TERAZOSIN 1 MG PO TAB 
med7153,6,PRESCRIBING,RXNORM_CUI,'313216',TERAZOSIN 1 MG PO TAB 
med7154,6,PRESCRIBING,RXNORM_CUI,'313217',TERAZOSIN 2 MG PO CAP 
med7155,6,PRESCRIBING,RXNORM_CUI,'313217',TERAZOSIN 2 MG PO CAP 
med7156,6,PRESCRIBING,RXNORM_CUI,'313218',TERAZOSIN 2 MG PO TAB 
med7157,6,PRESCRIBING,RXNORM_CUI,'313218',TERAZOSIN 2 MG PO TAB 
med7158,6,PRESCRIBING,RXNORM_CUI,'313219',HYTRIN 5 MG PO CAP 
med7159,6,PRESCRIBING,RXNORM_CUI,'313219',HYTRIN 5 MG PO CAP 
med716,6,PRESCRIBING,RXNORM_CUI,'1090559',OCTREOTIDE ACETATE 50 MCG/ML (1 ML) IJ SYRG 
med7160,6,PRESCRIBING,RXNORM_CUI,'313220',TERAZOSIN 5 MG PO TAB 
med7161,6,PRESCRIBING,RXNORM_CUI,'313220',TERAZOSIN 5 MG PO TAB 
med7162,6,PRESCRIBING,RXNORM_CUI,'313222',LAMISIL PO 
med7163,6,PRESCRIBING,RXNORM_CUI,'313222',LAMISIL PO 
med7164,6,PRESCRIBING,RXNORM_CUI,'313226',ZAZOLE 0.4 % VA CREA
med7165,6,PRESCRIBING,RXNORM_CUI,'313226',ZAZOLE 0.4 % VA CREA
med7166,6,PRESCRIBING,RXNORM_CUI,'313227',ZAZOLE 0.8 % VA CREA
med7167,6,PRESCRIBING,RXNORM_CUI,'313232',TESAMONE-100 IM
med7168,6,PRESCRIBING,RXNORM_CUI,'313233',TESTOSTERONE 4 MG/24 HR TD PT24 
med7169,6,PRESCRIBING,RXNORM_CUI,'313233',TESTOSTERONE 4 MG/24 HR TD PT24 
med717,6,PRESCRIBING,RXNORM_CUI,'1090560',OCTREOTIDE ACETATE 500 MCG/ML (1 ML) IJ SYRG 
med7170,6,PRESCRIBING,RXNORM_CUI,'313234',TESTOSTERONE 5 MG/24 HR TD PT24 
med7171,6,PRESCRIBING,RXNORM_CUI,'313234',TESTOSTERONE 5 MG/24 HR TD PT24 
med7172,6,PRESCRIBING,RXNORM_CUI,'313241',TESTOSTERONE (BULK) MISC 
med7173,6,PRESCRIBING,RXNORM_CUI,'313254',TETRACYCLINE 500 MG PO TAB 
med7174,6,PRESCRIBING,RXNORM_CUI,'313272',THEOCAP 200 MG PO CP12
med7175,6,PRESCRIBING,RXNORM_CUI,'313272',THEOCAP 200 MG PO CP12
med7176,6,PRESCRIBING,RXNORM_CUI,'313291',THEOPHYLLINE 400 MG PO TBER 
med7177,6,PRESCRIBING,RXNORM_CUI,'313291',THEOPHYLLINE 400 MG PO TBER 
med7178,6,PRESCRIBING,RXNORM_CUI,'313306',ELIXOPHYLLIN 100 MG/18.75 ML (18.75 ML) PO ELIX
med7179,6,PRESCRIBING,RXNORM_CUI,'313306',ELIXOPHYLLIN 100 MG/18.75 ML (18.75 ML) PO ELIX
med718,6,PRESCRIBING,RXNORM_CUI,'1090623',MAXIFED-G (IR) PO
med7180,6,PRESCRIBING,RXNORM_CUI,'313310',SLO-BID GYROCAPS 300 MG PO CP12
med7181,6,PRESCRIBING,RXNORM_CUI,'313310',SLO-BID GYROCAPS 300 MG PO CP12
med7182,6,PRESCRIBING,RXNORM_CUI,'313323',THIAMINE MONONITRATE PO 
med7183,6,PRESCRIBING,RXNORM_CUI,'313323',THIAMINE MONONITRATE PO 
med7184,6,PRESCRIBING,RXNORM_CUI,'313324',THIAMINE HCL (VITAMIN B1) IJ
med7185,6,PRESCRIBING,RXNORM_CUI,'313324',THIAMINE HCL (VITAMIN B1) IJ
med7186,6,PRESCRIBING,RXNORM_CUI,'313326',THIAMINE HCL (VITAMIN B1) 250 MG PO TAB 
med7187,6,PRESCRIBING,RXNORM_CUI,'313326',THIAMINE HCL (VITAMIN B1) 250 MG PO TAB 
med7188,6,PRESCRIBING,RXNORM_CUI,'313327',THIAMINE HCL (VITAMIN B1) 25 MG PO TAB 
med7189,6,PRESCRIBING,RXNORM_CUI,'313354',THIORIDAZINE 10 MG PO TAB 
med719,6,PRESCRIBING,RXNORM_CUI,'1090641',TRIANEX 0.05 % TP OINT 
med7190,6,PRESCRIBING,RXNORM_CUI,'313361',NAVANE 10 MG PO CAP 
med7191,6,PRESCRIBING,RXNORM_CUI,'313361',NAVANE 10 MG PO CAP 
med7192,6,PRESCRIBING,RXNORM_CUI,'313362',THIOTHIXENE 1 MG PO CAP 
med7193,6,PRESCRIBING,RXNORM_CUI,'313364',THIOTHIXENE 2 MG PO CAP 
med7194,6,PRESCRIBING,RXNORM_CUI,'313364',THIOTHIXENE 2 MG PO CAP 
med7195,6,PRESCRIBING,RXNORM_CUI,'313366',NAVANE 5 MG PO CAP 
med7196,6,PRESCRIBING,RXNORM_CUI,'313366',NAVANE 5 MG PO CAP 
med7197,6,PRESCRIBING,RXNORM_CUI,'313387',NP THYROID 30 MG PO TAB 
med7198,6,PRESCRIBING,RXNORM_CUI,'313387',NP THYROID 30 MG PO TAB 
med7199,6,PRESCRIBING,RXNORM_CUI,'313391',THYROID (PORK) 60 MG PO TAB 
med72,6,PRESCRIBING,RXNORM_CUI,'1001437',MAGNESIUM SALICYLATE-CAFFEINE 162.5-50 MG PO TAB 
med720,6,PRESCRIBING,RXNORM_CUI,'1090681',FERROUS GLUCONATE 236 MG (27 MG IRON) PO TAB 
med7200,6,PRESCRIBING,RXNORM_CUI,'313391',THYROID (PORK) 60 MG PO TAB 
med7201,6,PRESCRIBING,RXNORM_CUI,'313393',ARMOUR THYROID 90 MG PO TAB 
med7202,6,PRESCRIBING,RXNORM_CUI,'313393',ARMOUR THYROID 90 MG PO TAB 
med7203,6,PRESCRIBING,RXNORM_CUI,'313396',THYROID 65 MG PO TAB 
med7204,6,PRESCRIBING,RXNORM_CUI,'313396',THYROID 65 MG PO TAB 
med7205,6,PRESCRIBING,RXNORM_CUI,'313406',TICLOPIDINE 250 MG PO TAB 
med7206,6,PRESCRIBING,RXNORM_CUI,'313406',TICLOPIDINE 250 MG PO TAB 
med7207,6,PRESCRIBING,RXNORM_CUI,'313407',TIMOPTIC-XE OP 
med7208,6,PRESCRIBING,RXNORM_CUI,'313407',TIMOPTIC-XE OP 
med7209,6,PRESCRIBING,RXNORM_CUI,'313408',TIMOPTIC-XE 0.5 % OP SOLG 
med721,6,PRESCRIBING,RXNORM_CUI,'1090681',FERROUS GLUCONATE 236 MG (27 MG IRON) PO TAB 
med7210,6,PRESCRIBING,RXNORM_CUI,'313408',TIMOPTIC-XE 0.5 % OP SOLG 
med7211,6,PRESCRIBING,RXNORM_CUI,'313412',TIZANIDINE PO 
med7212,6,PRESCRIBING,RXNORM_CUI,'313412',TIZANIDINE PO 
med7213,6,PRESCRIBING,RXNORM_CUI,'313413',ZANAFLEX PO 
med7214,6,PRESCRIBING,RXNORM_CUI,'313413',ZANAFLEX PO 
med7215,6,PRESCRIBING,RXNORM_CUI,'313414',TOBRAMYCIN SULFATE OP 
med7216,6,PRESCRIBING,RXNORM_CUI,'313414',TOBRAMYCIN SULFATE OP 
med7217,6,PRESCRIBING,RXNORM_CUI,'313415',AK-TOB OP
med7218,6,PRESCRIBING,RXNORM_CUI,'313415',AK-TOB OP
med7219,6,PRESCRIBING,RXNORM_CUI,'313416',TOBRAMYCIN SULFATE IV 
